candidate,short_candidate,rule_id,coordinate,threshold,stratifier,stratum,stratum_order,contract,images,valid_gt,scored_gt,tp,fp,fn,neutralized,f1,false_positives_per_image,false_negatives_per_100_scored_vehicles,confirmed_vehicles_per_100_scored_alerts
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,high,2,R,172,7275,5301,4534,1852,767,1556,0.7759048515444511,10.767441860465116,14.468968119222788,70.99906044472283
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,high,2,S,172,7275,5301,4534,1460,767,1948,0.8028331119964586,8.488372093023257,14.468968119222788,75.64230897564231
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,low,0,A,181,4259,4259,3730,908,529,0,0.838484882544678,5.016574585635359,12.420756046020193,80.42259594652867
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,low,0,F,181,4259,3286,2984,1654,302,0,0.7531549722362443,9.138121546961326,9.190505173463178,64.33807675722294
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,low,0,R,181,4259,3286,2984,867,302,787,0.836205688664705,4.790055248618785,9.190505173463178,77.48636717735653
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,low,0,S,181,4259,3286,2984,700,302,954,0.8562410329985652,3.867403314917127,9.190505173463178,80.99891422366993
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,middle,1,A,166,5506,5506,4502,1424,1004,0,0.7876137158852344,8.578313253012048,18.23465310570287,75.97030037124536
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,middle,1,F,166,5506,3909,3391,2535,518,0,0.6895780376207422,15.271084337349398,13.251470964441033,57.2224097198785
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,middle,1,R,166,5506,3909,3391,1323,518,1212,0.7865012176736634,7.969879518072289,13.251470964441033,71.93466270683072
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,occlusion,middle,1,S,166,5506,3909,3391,945,518,1590,0.8225591267434809,5.692771084337349,13.251470964441033,78.20571955719558
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,large,2,A,168,3689,3689,3295,876,394,0,0.8384223918575063,5.214285714285714,10.68040119273516,78.99784224406618
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,large,2,F,168,3689,3618,3243,928,375,0,0.832712800102709,5.523809523809524,10.364842454394694,77.75113881563175
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,large,2,R,168,3689,3618,3243,876,375,52,0.8383094222566886,5.214285714285714,10.364842454394694,78.73270211216315
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,large,2,S,168,3689,3618,3243,788,375,140,0.8479539809125376,4.690476190476191,10.364842454394694,80.4515008682709
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,medium,1,A,173,5926,5926,5116,1572,810,0,0.8111622007293483,9.086705202312139,13.668579142760715,76.49521531100478
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,medium,1,F,173,5926,5037,4425,2263,612,0,0.7547974413646056,13.080924855491329,12.150089338892197,66.16327751196172
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,medium,1,R,173,5926,5037,4425,1504,612,759,0.8070399416377896,8.693641618497109,12.150089338892197,74.63315904874347
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,medium,1,S,173,5926,5037,4425,1186,612,1077,0.8311419984973704,6.855491329479769,12.150089338892197,78.86294778114419
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,small,0,A,178,7425,7425,5749,1898,1676,0,0.7628715498938429,10.662921348314606,22.57239057239057,75.17980907545443
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,small,0,F,178,7425,3841,3241,4406,600,0,0.5642409470752089,24.752808988764045,15.620932048945587,42.38263371256702
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,small,0,R,178,7425,3841,3241,1662,600,2744,0.7413083257090577,9.337078651685394,15.620932048945587,66.10238629410566
visdrone_control_baseline1280,B-1280,absolute_max_side,absolute,24.0,target_size,small,0,S,178,7425,3841,3241,1131,600,3275,0.7892365761597467,6.353932584269663,15.620932048945587,74.13083257090577
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,dense,2,A,181,10478,10478,8690,2659,1788,0,0.7962615109726485,14.69060773480663,17.064325252910862,76.57062296237554
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,dense,2,F,181,10478,9080,7870,3479,1210,0,0.770473346713006,19.22099447513812,13.325991189427313,69.34531676799718
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,dense,2,R,181,10478,9080,7870,2625,1210,854,0.8040868454661558,14.502762430939226,13.325991189427313,74.98808956646022
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,dense,2,S,181,10478,9080,7870,2110,1210,1369,0.825813221406086,11.657458563535911,13.325991189427313,78.85771543086172
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,moderate,1,A,180,4959,4959,4165,1218,794,0,0.8054534906207697,6.766666666666667,16.011292599314377,77.37321196358907
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,moderate,1,F,180,4959,4688,4006,1377,682,0,0.7955515837553371,7.65,14.54778156996587,74.41946869775218
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,moderate,1,R,180,4959,4688,4006,1210,682,167,0.8089660743134087,6.722222222222222,14.54778156996587,76.8021472392638
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,moderate,1,S,180,4959,4688,4006,890,682,487,0.8359766277128547,4.944444444444445,14.54778156996587,81.8218954248366
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,sparse,0,A,187,1603,1603,1305,475,298,0,0.7715045817321904,2.5401069518716577,18.590143480973175,73.31460674157303
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,sparse,0,F,187,1603,1529,1266,514,263,0,0.7651858567543064,2.748663101604278,17.200784826684107,71.12359550561797
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,sparse,0,R,187,1603,1529,1266,473,263,41,0.7747858017135862,2.5294117647058822,17.200784826684107,72.80046003450259
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,density,sparse,0,S,187,1603,1529,1266,370,263,144,0.8,1.9786096256684491,17.200784826684107,77.38386308068459
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,crowded,0,A,170,8657,8657,6876,2264,1781,0,0.7727145024442321,13.31764705882353,20.572946748296175,75.22975929978118
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,crowded,0,F,170,8657,7074,5949,3191,1125,0,0.7338102874059454,18.770588235294117,15.903307888040713,65.0875273522976
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,crowded,0,R,170,8657,7074,5949,2220,1125,971,0.7805550088565243,13.058823529411764,15.903307888040713,72.8240910760191
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,crowded,0,S,170,8657,7074,5949,1694,1125,1497,0.8084528096758851,9.964705882352941,15.903307888040713,77.8359283004056
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,dispersed,2,A,170,2834,2834,2520,623,314,0,0.8432323908315208,3.664705882352941,11.079745942131263,80.17817371937639
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,dispersed,2,F,170,2834,2812,2509,634,303,0,0.8426532325776658,3.7294117647058824,10.77524893314367,79.8281896277442
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,dispersed,2,R,170,2834,2812,2509,623,303,11,0.8442126514131898,3.664705882352941,10.77524893314367,80.10855683269476
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,dispersed,2,S,170,2834,2812,2509,498,303,136,0.8623474823852896,2.929411764705882,10.77524893314367,83.43864316594613
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,intermediate,1,A,170,5540,5540,4759,1452,781,0,0.8099736192664454,8.541176470588235,14.097472924187725,76.6221220415392
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,intermediate,1,F,170,5540,5402,4679,1532,723,0,0.805821062602256,9.011764705882353,13.383931877082562,75.33408468845596
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,intermediate,1,R,170,5540,5402,4679,1452,723,80,0.8114107344142895,8.541176470588235,13.383931877082562,76.31707714891535
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,nearest_neighbor,intermediate,1,S,170,5540,5402,4679,1165,723,367,0.8321180864307309,6.852941176470588,13.383931877082562,80.06502395619438
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,high,2,A,172,7275,7275,5928,2014,1347,0,0.7791286061641585,11.709302325581396,18.515463917525775,74.64114832535886
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,high,2,F,172,7275,6563,5508,2434,1055,0,0.7594622543950362,14.151162790697674,16.07496571689776,69.35280785696298
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,high,2,R,172,7275,6563,5508,2004,1055,430,0.7826642984014209,11.651162790697674,16.07496571689776,73.3226837060703
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,high,2,S,172,7275,6563,5508,1612,1055,822,0.8050866038149529,9.372093023255815,16.07496571689776,77.35955056179775
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,low,0,A,181,4259,4259,3730,908,529,0,0.838484882544678,5.016574585635359,12.420756046020193,80.42259594652867
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,low,0,F,181,4259,3916,3506,1132,410,0,0.8197334580313304,6.254143646408839,10.469867211440246,75.59292798620095
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,low,0,R,181,4259,3916,3506,900,410,232,0.8425859168469118,4.972375690607735,10.469867211440246,79.57330912392193
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,low,0,S,181,4259,3916,3506,733,410,399,0.8598405885959534,4.0497237569060776,10.469867211440246,82.70818589289927
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,middle,1,A,166,5506,5506,4502,1424,1004,0,0.7876137158852344,8.578313253012048,18.23465310570287,75.97030037124536
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,middle,1,F,166,5506,4818,4128,1798,690,0,0.7684288905435592,10.831325301204819,14.321295143212952,69.65912926088424
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,middle,1,R,166,5506,4818,4128,1398,690,400,0.7981438515081206,8.421686746987952,14.321295143212952,74.7014115092291
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,occlusion,middle,1,S,166,5506,4818,4128,1019,690,779,0.8284997491219267,6.13855421686747,14.321295143212952,80.20205945210802
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,large,2,A,168,3689,3689,3295,876,394,0,0.8384223918575063,5.214285714285714,10.68040119273516,78.99784224406618
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,large,2,F,168,3689,3680,3288,883,392,0,0.8376003056935423,5.255952380952381,10.652173913043478,78.83001678254615
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,large,2,R,168,3689,3680,3288,877,392,6,0.8382409177820268,5.220238095238095,10.652173913043478,78.94357743097238
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,large,2,S,168,3689,3680,3288,789,392,94,0.8477504189764085,4.696428571428571,10.652173913043478,80.64753495217072
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,medium,1,A,173,5926,5926,5116,1572,810,0,0.8111622007293483,9.086705202312139,13.668579142760715,76.49521531100478
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,medium,1,F,173,5926,5746,5003,1685,743,0,0.8047289689560881,9.739884393063583,12.930734423947094,74.80562200956938
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,medium,1,R,173,5926,5746,5003,1567,743,118,0.8124391036050665,9.057803468208093,12.930734423947094,76.14916286149163
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,medium,1,S,173,5926,5746,5003,1249,743,436,0.8339723287214535,7.219653179190751,12.930734423947094,80.02239283429303
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,small,0,A,178,7425,7425,5749,1898,1676,0,0.7628715498938429,10.662921348314606,22.57239057239057,75.17980907545443
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,small,0,F,178,7425,5871,4851,2796,1020,0,0.7177097203728362,15.707865168539326,17.373530914665302,63.4366418203217
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,small,0,R,178,7425,5871,4851,1858,1020,938,0.7712241653418124,10.438202247191011,17.373530914665302,72.30585780295127
visdrone_control_baseline1280,B-1280,normalized_max_side,normalized,0.015,target_size,small,0,S,178,7425,5871,4851,1326,1020,1470,0.8052788844621513,7.449438202247191,17.373530914665302,78.53326857697911
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,dense,2,A,181,10478,10478,7495,1797,2983,0,0.7582195245321194,9.92817679558011,28.46917350639435,80.6607834696513
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,dense,2,F,181,10478,7183,5924,3368,1259,0,0.7191502276176024,18.607734806629836,17.527495475428093,63.753766681015925
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,dense,2,R,181,10478,7183,5924,1745,1259,1623,0.7977376784271478,9.640883977900552,17.527495475428093,77.24605554831139
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,dense,2,S,181,10478,7183,5924,1641,1259,1727,0.8033631678871711,9.066298342541437,17.527495475428093,78.30799735624586
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,moderate,1,A,180,4959,4959,3804,820,1155,0,0.7939058749869561,4.555555555555555,23.290986085904414,82.26643598615917
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,moderate,1,F,180,4959,3991,3279,1345,712,0,0.7612304120719675,7.472222222222222,17.840140315710347,70.91262975778547
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,moderate,1,R,180,4959,3991,3279,814,712,531,0.8112320633349827,4.522222222222222,17.840140315710347,80.11238700219887
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,moderate,1,S,180,4959,3991,3279,672,712,673,0.8257365902795266,3.7333333333333334,17.840140315710347,82.9916476841306
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,sparse,0,A,187,1603,1603,1233,283,370,0,0.7906380250080154,1.5133689839572193,23.081721771678104,81.33245382585751
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,sparse,0,F,187,1603,1322,1073,443,249,0,0.7561663143058492,2.3689839572192515,18.835098335854767,70.77836411609499
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,sparse,0,R,187,1603,1322,1073,277,249,166,0.8031437125748503,1.481283422459893,18.835098335854767,79.48148148148148
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,density,sparse,0,S,187,1603,1322,1073,230,249,213,0.8175238095238095,1.2299465240641712,18.835098335854767,82.34842670759785
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,crowded,0,A,170,8657,8657,5629,1356,3028,0,0.7197289349188083,7.976470588235294,34.977474875823034,80.58697208303508
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,crowded,0,F,170,8657,5100,4008,2977,1092,0,0.663301613570542,17.511764705882353,21.41176470588235,57.38010021474589
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,crowded,0,R,170,8657,5100,4008,1321,1092,1656,0.7686259468788954,7.770588235294118,21.41176470588235,75.21110902608369
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,crowded,0,S,170,8657,5100,4008,1214,1092,1763,0.7765936833946909,7.141176470588236,21.41176470588235,76.75220222137112
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,dispersed,2,A,170,2834,2834,2458,450,376,0,0.8561476837338906,2.6470588235294117,13.267466478475653,84.52544704264099
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,dispersed,2,F,170,2834,2665,2351,557,314,0,0.8437107482504934,3.276470588235294,11.782363977485929,80.84594222833563
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,dispersed,2,R,170,2834,2665,2351,445,314,112,0.8610144662149789,2.6176470588235294,11.782363977485929,84.08440629470672
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,dispersed,2,S,170,2834,2665,2351,359,314,198,0.8747906976744186,2.111764705882353,11.782363977485929,86.75276752767527
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,intermediate,1,A,170,5540,5540,4439,1090,1101,0,0.802059806667269,6.411764705882353,19.873646209386283,80.28576596129498
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,intermediate,1,F,170,5540,4723,3912,1617,811,0,0.7631681623097932,9.511764705882353,17.171289434681345,70.75420510037982
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,intermediate,1,R,170,5540,4723,3912,1066,811,551,0.8065147922894547,6.270588235294118,17.171289434681345,78.58577742065087
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,nearest_neighbor,intermediate,1,S,170,5540,4723,3912,966,811,651,0.8149151130090616,5.682352941176471,17.171289434681345,80.19680196801968
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,high,2,A,172,7275,7275,5126,1347,2149,0,0.7457084666860634,7.8313953488372094,29.539518900343644,79.19048354704155
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,high,2,F,172,7275,5301,4212,2261,1089,0,0.715474774927807,13.145348837209303,20.543293718166385,65.07029198207941
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,high,2,R,172,7275,5301,4212,1321,1089,940,0.7775521506368839,7.680232558139535,20.543293718166385,76.12506777516718
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,high,2,S,172,7275,5301,4212,1218,1089,1043,0.7850153760134191,7.0813953488372094,20.543293718166385,77.56906077348066
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,low,0,A,181,4259,4259,3439,636,820,0,0.8252939764818814,3.5138121546961325,19.253345855834702,84.39263803680981
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,low,0,F,181,4259,3286,2882,1193,404,0,0.7830457818231219,6.5911602209944755,12.294583079732197,70.7239263803681
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,low,0,R,181,4259,3286,2882,622,404,571,0.8488954344624448,3.43646408839779,12.294583079732197,82.24885844748859
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,low,0,S,181,4259,3286,2882,557,404,636,0.8571003717472119,3.0773480662983426,12.294583079732197,83.80343123000873
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,middle,1,A,166,5506,5506,3967,916,1539,0,0.763692366926557,5.518072289156627,27.95132582637123,81.24104034405079
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,middle,1,F,166,5506,3909,3182,1701,727,0,0.7238398544131028,10.24698795180723,18.598106932719364,65.16485766946549
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,middle,1,R,166,5506,3909,3182,892,727,809,0.7971940373293248,5.373493975903615,18.598106932719364,78.10505645557193
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,occlusion,middle,1,S,166,5506,3909,3182,767,727,934,0.8098752863324001,4.620481927710843,18.598106932719364,80.57736135730565
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,large,2,A,168,3689,3689,3191,704,498,0,0.8415084388185654,4.190476190476191,13.499593385741393,81.92554557124518
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,large,2,F,168,3689,3618,3148,747,470,0,0.8380141088779449,4.446428571428571,12.99060254284135,80.82156611039795
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,large,2,R,168,3689,3618,3148,701,470,46,0.8431766438998259,4.1726190476190474,12.99060254284135,81.78747726682255
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,large,2,S,168,3689,3618,3148,642,470,105,0.8498920086393088,3.8214285714285716,12.99060254284135,83.06068601583114
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,medium,1,A,173,5926,5926,4690,1178,1236,0,0.7953196540613872,6.809248554913295,20.857239284508942,79.92501704158146
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,medium,1,F,173,5926,5037,4156,1712,881,0,0.7622191655204035,9.895953757225433,17.49056978360135,70.82481254260395
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,medium,1,R,173,5926,5037,4156,1158,881,554,0.8030142015264226,6.69364161849711,17.49056978360135,78.20850583364697
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,medium,1,S,173,5926,5037,4156,1023,881,689,0.8136256851996868,5.913294797687861,17.49056978360135,80.24715195983781
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,small,0,A,178,7425,7425,4651,1017,2774,0,0.7104559688383105,5.713483146067416,37.36026936026936,82.05716302046578
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,small,0,F,178,7425,3841,2972,2696,869,0,0.6250920180881271,15.146067415730338,22.624316584222857,52.43472124206069
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,small,0,R,178,7425,3841,2972,976,869,1720,0.7631274874823469,5.48314606741573,22.624316584222857,75.27862208713273
visdrone_control_baseline640,B-640,absolute_max_side,absolute,24.0,target_size,small,0,S,178,7425,3841,2972,877,869,1819,0.7729518855656697,4.926966292134831,22.624316584222857,77.21486100285789
visdrone_control_baseline640,B-640,normalized_max_side,normalized,0.015,density,dense,2,A,181,10478,10478,7495,1797,2983,0,0.7582195245321194,9.92817679558011,28.46917350639435,80.6607834696513
visdrone_control_baseline640,B-640,normalized_max_side,normalized,0.015,density,dense,2,F,181,10478,9080,7182,2110,1898,0,0.7818419333768779,11.657458563535911,20.90308370044053,77.29229444683598
